varenummer;order_to_store
 9966801;Kan bestilles til alle butikker
 9967101;Utsolgt i alle butikker - kan ikke bestilles
 9967201;Kan bestilles til alle butikker
 9967301;Kan kjøpes i butikk med varen på lager
 9967501;Kan bestilles til alle butikker
 9968601;Kan bestilles til alle butikker
 9968701;Utsolgt i alle butikker - kan ikke bestilles
 9968801;Kan bestilles til alle butikker
 9970901;Kan bestilles til alle butikker
 9981001;Utsolgt i alle butikker - kan ikke bestilles
 9981101;Kan bestilles til alle butikker
 9981401;Kan bestilles til alle butikker
 9983101;Kan kjøpes i butikk med varen på lager
 9994601;Utsolgt i alle butikker - kan ikke bestilles
 9994805;Utsolgt i alle butikker - kan ikke bestilles
 9998601;Kan bestilles til alle butikker
10000501;Utsolgt i alle butikker - kan ikke bestilles
10001005;Utsolgt i alle butikker - kan ikke bestilles
10001101;Utsolgt i alle butikker - kan ikke bestilles
10001401;Kan bestilles til alle butikker
10001501;Kan bestilles til alle butikker
10002501;Kan bestilles til alle butikker
10002601;Kan bestilles til alle butikker
10003701;Kan bestilles til alle butikker
10003801;Kan bestilles til alle butikker
10003901;Kan bestilles til alle butikker
10004001;Kan bestilles til alle butikker
10004201;Utsolgt i alle butikker - kan ikke bestilles
10004301;Utsolgt i alle butikker - kan ikke bestilles
10004601;Kan kjøpes i butikk med varen på lager
10004701;Kan bestilles til alle butikker
10005001;Kan bestilles til alle butikker
10005701;Utsolgt i alle butikker - kan ikke bestilles
10006101;Kan bestilles til alle butikker
10006504;Kan bestilles til alle butikker
10006901;Kan kjøpes i butikk med varen på lager
10007101;Kan bestilles til alle butikker
10007901;Kan bestilles til alle butikker
10009001;Kan bestilles til alle butikker
10011101;Kan bestilles til alle butikker
10011201;Kan bestilles til alle butikker
10011302;Kan bestilles til alle butikker
10011401;Kan bestilles til alle butikker
10011501;Kan bestilles til alle butikker
10011806;Kan bestilles til alle butikker
10011901;Utsolgt i alle butikker - kan ikke bestilles
10012001;Utsolgt i alle butikker - kan ikke bestilles
10012401;Kan bestilles til alle butikker
10012501;Kan bestilles til alle butikker
10012701;Kan bestilles til alle butikker
10012801;Kan bestilles til alle butikker
10012901;Kan bestilles til alle butikker
10013001;Kan bestilles til alle butikker
10013101;Kan bestilles til alle butikker
10013201;Kan bestilles til alle butikker
10013301;Kan bestilles til alle butikker
10013401;Kan bestilles til alle butikker
10013701;Kan bestilles til alle butikker
10013801;Kan bestilles til alle butikker
10013901;Kan bestilles til alle butikker
10014001;Kan bestilles til alle butikker
10014501;Kan bestilles til alle butikker
10014601;Kan bestilles til alle butikker
10014701;Kan bestilles til alle butikker
10014801;Kan bestilles til alle butikker
10016601;Kan bestilles til alle butikker
10016701;Kan bestilles til alle butikker
10016801;Kan bestilles til alle butikker
10017106;Kan bestilles til alle butikker
10017701;Kan bestilles til alle butikker
10018501;Kan bestilles til alle butikker
10018701;Utsolgt i alle butikker - kan ikke bestilles
10019001;Kan bestilles til alle butikker
10019201;Kan bestilles til alle butikker
10019301;Kan bestilles til alle butikker
10019401;Kan bestilles til alle butikker
10019501;Kan bestilles til alle butikker
10019601;Kan bestilles til alle butikker
10020101;Utsolgt i alle butikker - kan ikke bestilles
10020501;Kan bestilles til alle butikker
10020601;Kan bestilles til alle butikker
10020701;Kan bestilles til alle butikker
10020805;Kan bestilles til alle butikker
10021301;Kan bestilles til alle butikker
10021401;Kan bestilles til alle butikker
10026701;Kan bestilles til alle butikker
10026801;Kan bestilles til alle butikker
10026901;Kan bestilles til alle butikker
10027001;Kan bestilles til alle butikker
10027101;Kan bestilles til alle butikker
10029701;Kan bestilles til alle butikker
10029801;Kan bestilles til alle butikker
10029901;Kan bestilles til alle butikker
10030001;Kan bestilles til alle butikker
10030101;Kan bestilles til alle butikker
10030201;Kan bestilles til alle butikker
10030301;Kan bestilles til alle butikker
10030401;Kan bestilles til alle butikker
10030501;Kan kjøpes i butikk med varen på lager
10030601;Kan kjøpes i butikk med varen på lager
10030701;Utsolgt i alle butikker - kan ikke bestilles
10031601;Kan bestilles til alle butikker
10031701;Kan bestilles til alle butikker
10031801;Kan bestilles til alle butikker
10031901;Utsolgt i alle butikker - kan ikke bestilles
10032001;Kan bestilles til alle butikker
10032102;Kan bestilles til alle butikker
10032202;Kan bestilles til alle butikker
10032302;Kan bestilles til alle butikker
10032401;Kan bestilles til alle butikker
10032501;Kan bestilles til alle butikker
10032601;Kan bestilles til alle butikker
10032701;Kan bestilles til alle butikker
10032801;Kan bestilles til alle butikker
10032901;Utsolgt i alle butikker - kan ikke bestilles
10033001;Kan bestilles til alle butikker
10033101;Kan bestilles til alle butikker
10033201;Kan bestilles til alle butikker
10033301;Kan bestilles til alle butikker
10033402;Kan bestilles til alle butikker
10033501;Utsolgt i alle butikker - kan ikke bestilles
10033601;Utsolgt i alle butikker - kan ikke bestilles
10033701;Utsolgt i alle butikker - kan ikke bestilles
10033801;Kan bestilles til alle butikker
10033901;Kan bestilles til alle butikker
10034001;Kan bestilles til alle butikker
10034101;Kan bestilles til alle butikker
10034201;Kan bestilles til alle butikker
10034301;Utsolgt i alle butikker - kan ikke bestilles
10034401;Kan bestilles til alle butikker
10034501;Kan bestilles til alle butikker
10034601;Kan bestilles til alle butikker
10034701;Kan bestilles til alle butikker
10034801;Utsolgt i alle butikker - kan ikke bestilles
10034901;Utsolgt i alle butikker - kan ikke bestilles
10035001;Utsolgt i alle butikker - kan ikke bestilles
10035101;Kan bestilles til alle butikker
10035201;Kan bestilles til alle butikker
10035401;Kan bestilles til alle butikker
10035501;Utsolgt i alle butikker - kan ikke bestilles
10035606;Kan bestilles til alle butikker
10035701;Kan bestilles til alle butikker
10035801;Kan bestilles til alle butikker
10035901;Utsolgt i alle butikker - kan ikke bestilles
10036001;Kan bestilles til alle butikker
10036101;Kan bestilles til alle butikker
10036201;Kan bestilles til alle butikker
10036401;Kan kjøpes i butikk med varen på lager
10037401;Kan bestilles til alle butikker
10037501;Kan bestilles til alle butikker
10037601;Kan bestilles til alle butikker
10037701;Kan bestilles til alle butikker
10037801;Kan bestilles til alle butikker
10037906;Kan bestilles til alle butikker
10038001;Kan bestilles til alle butikker
10038101;Kan bestilles til alle butikker
10038201;Kan bestilles til alle butikker
10038801;Kan bestilles til alle butikker
10038901;Kan bestilles til alle butikker
10039202;Kan bestilles til alle butikker
10039401;Kan bestilles til alle butikker
10040001;Kan bestilles til alle butikker
10040101;Kan bestilles til alle butikker
10040506;Kan bestilles til alle butikker
10040802;Kan bestilles til alle butikker
10040901;Kan bestilles til alle butikker
10041201;Utsolgt i alle butikker - kan ikke bestilles
10041301;Utsolgt i alle butikker - kan ikke bestilles
10041406;Kan bestilles til alle butikker
10041506;Kan bestilles til alle butikker
10041601;Utsolgt i alle butikker - kan ikke bestilles
10041701;Kan bestilles til alle butikker
10042301;Utsolgt i alle butikker - kan ikke bestilles
10042501;Kan bestilles til alle butikker
10043101;Kan bestilles til alle butikker
10043401;Kan bestilles til alle butikker
10043501;Kan bestilles til alle butikker
10043601;Kan kjøpes i butikk med varen på lager
10043701;Kan bestilles til alle butikker
10044101;Utsolgt i alle butikker - kan ikke bestilles
10044201;Utsolgt i alle butikker - kan ikke bestilles
10044301;Utsolgt i alle butikker - kan ikke bestilles
10044401;Kan bestilles til alle butikker
10044501;Kan kjøpes i butikk med varen på lager
10044601;Kan bestilles til alle butikker
10044701;Kan kjøpes i butikk med varen på lager
10044801;Kan bestilles til alle butikker
10044901;Kan bestilles til alle butikker
10045006;Kan bestilles til alle butikker
10045101;Kan bestilles til alle butikker
10045201;Kan bestilles til alle butikker
10045301;Kan bestilles til alle butikker
10045401;Utsolgt i alle butikker - kan ikke bestilles
10045501;Kan bestilles til alle butikker
10045701;Kan bestilles til alle butikker
10048401;Kan bestilles til alle butikker
10050701;Utsolgt i alle butikker - kan ikke bestilles
10051101;Kan bestilles til alle butikker
10055801;Kan bestilles til alle butikker
10056001;Kan bestilles til alle butikker
10056308;Kan bestilles til alle butikker
10056401;Kan bestilles til alle butikker
10056505;Utsolgt i alle butikker - kan ikke bestilles
10056701;Kan bestilles til alle butikker
10056801;Kan bestilles til alle butikker
10057101;Utsolgt i alle butikker - kan ikke bestilles
10057201;Kan bestilles til alle butikker
10057301;Kan bestilles til alle butikker
10057401;Kan bestilles til alle butikker
10057701;Utsolgt i alle butikker - kan ikke bestilles
10057801;Utsolgt i alle butikker - kan ikke bestilles
10058101;Utsolgt i alle butikker - kan ikke bestilles
10058201;Kan bestilles til alle butikker
10058304;Kan bestilles til alle butikker
10058401;Kan bestilles til alle butikker
10058501;Kan bestilles til alle butikker
10058905;Kan bestilles til alle butikker
10059006;Kan bestilles til alle butikker
10059206;Kan bestilles til alle butikker
10059301;Kan bestilles til alle butikker
10059501;Kan bestilles til alle butikker
10060001;Kan bestilles til alle butikker
10060601;Utsolgt i alle butikker - kan ikke bestilles
10061301;Kan bestilles til alle butikker
10061401;Kan bestilles til alle butikker
10061501;Kan bestilles til alle butikker
10061601;Kan bestilles til alle butikker
10062101;Kan bestilles til alle butikker
10062201;Kan bestilles til alle butikker
10062301;Kan bestilles til alle butikker
10062401;Kan bestilles til alle butikker
10062501;Kan bestilles til alle butikker
10062601;Kan bestilles til alle butikker
10062701;Kan kjøpes i butikk med varen på lager
10063301;Kan bestilles til alle butikker
10063502;Kan bestilles til alle butikker
10064101;Kan bestilles til alle butikker
10064201;Kan bestilles til alle butikker
10064301;Kan bestilles til alle butikker
10064401;Kan bestilles til alle butikker
10064501;Kan bestilles til alle butikker
10064601;Kan bestilles til alle butikker
10064701;Utsolgt i alle butikker - kan ikke bestilles
10064801;Kan bestilles til alle butikker
10064901;Kan bestilles til alle butikker
10065101;Kan bestilles til alle butikker
10065201;Kan bestilles til alle butikker
10065301;Kan bestilles til alle butikker
10065901;Kan bestilles til alle butikker
10066001;Utsolgt i alle butikker - kan ikke bestilles
10066101;Utsolgt i alle butikker - kan ikke bestilles
10066901;Kan bestilles til alle butikker
10067001;Kan bestilles til alle butikker
10067801;Kan bestilles til alle butikker
10067901;Kan bestilles til alle butikker
10068001;Utsolgt i alle butikker - kan ikke bestilles
10068101;Kan bestilles til alle butikker
10068201;Kan bestilles til alle butikker
10068301;Kan bestilles til alle butikker
10068501;Kan bestilles til alle butikker
10068601;Kan bestilles til alle butikker
10068701;Kan bestilles til alle butikker
10068801;Kan bestilles til alle butikker
10069001;Kan bestilles til alle butikker
10069101;Kan bestilles til alle butikker
10069201;Kan bestilles til alle butikker
10069301;Kan bestilles til alle butikker
10069401;Kan kjøpes i butikk med varen på lager
10069501;Kan kjøpes i butikk med varen på lager
10069705;Kan kjøpes i butikk med varen på lager
10069801;Kan bestilles til alle butikker
10069901;Kan bestilles til alle butikker
10070001;Kan kjøpes i butikk med varen på lager
10070201;Utsolgt i alle butikker - kan ikke bestilles
10070301;Kan bestilles til alle butikker
10070701;Kan bestilles til alle butikker
10070801;Kan bestilles til alle butikker
10071401;Kan bestilles til alle butikker
10074301;Kan bestilles til alle butikker
10074401;Kan bestilles til alle butikker
10074501;Kan bestilles til alle butikker
10074602;Utsolgt i alle butikker - kan ikke bestilles
10074901;Kan bestilles til alle butikker
10075001;Utsolgt i alle butikker - kan ikke bestilles
10075101;Kan bestilles til alle butikker
10075201;Kan bestilles til alle butikker
10075301;Kan bestilles til alle butikker
10075401;Kan bestilles til alle butikker
10075501;Utsolgt i alle butikker - kan ikke bestilles
10075601;Kan bestilles til alle butikker
10075701;Kan bestilles til alle butikker
10075801;Kan bestilles til alle butikker
10075901;Kan bestilles til alle butikker
10076101;Kan bestilles til alle butikker
10076201;Utsolgt i alle butikker - kan ikke bestilles
10076601;Kan kjøpes i butikk med varen på lager
10076701;Utsolgt i alle butikker - kan ikke bestilles
10076801;Kan bestilles til alle butikker
10076901;Kan kjøpes i butikk med varen på lager
10077001;Kan bestilles til alle butikker
10077101;Utsolgt i alle butikker - kan ikke bestilles
10077201;Kan bestilles til alle butikker
10077301;Kan bestilles til alle butikker
10077401;Kan bestilles til alle butikker
10077606;Kan bestilles til alle butikker
10077702;Kan kjøpes i butikk med varen på lager
10078301;Utsolgt i alle butikker - kan ikke bestilles
10078401;Utsolgt i alle butikker - kan ikke bestilles
10078801;Kan bestilles til alle butikker
10078901;Kan bestilles til alle butikker
10080501;Kan bestilles til alle butikker
10080601;Kan bestilles til alle butikker
10080701;Kan bestilles til alle butikker
10080801;Kan bestilles til alle butikker
10080901;Kan bestilles til alle butikker
10081001;Kan bestilles til alle butikker
10081101;Kan bestilles til alle butikker
10081201;Kan bestilles til alle butikker
10081301;Kan kjøpes i butikk med varen på lager
10082006;Kan bestilles til alle butikker
10082301;Kan bestilles til alle butikker
10082901;Kan bestilles til alle butikker
10083001;Kan bestilles til alle butikker
10083101;Kan bestilles til alle butikker
10083401;Utsolgt i alle butikker - kan ikke bestilles
10083501;Kan bestilles til alle butikker
10083906;Kan bestilles til alle butikker
10084101;Kan bestilles til alle butikker
10085005;Kan bestilles til alle butikker
10085701;Kan bestilles til alle butikker
10085801;Kan bestilles til alle butikker
10086201;Kan bestilles til alle butikker
10086301;Kan bestilles til alle butikker
10086401;Kan bestilles til alle butikker
10086501;Kan bestilles til alle butikker
10086601;Kan bestilles til alle butikker
10086706;Kan kjøpes i butikk med varen på lager
10087701;Kan bestilles til alle butikker
10088201;Kan bestilles til alle butikker
10088301;Kan kjøpes i butikk med varen på lager
10088401;Kan bestilles til alle butikker
10088501;Kan bestilles til alle butikker
10088601;Kan bestilles til alle butikker
10088701;Kan bestilles til alle butikker
10088901;Kan bestilles til alle butikker
10089001;Utsolgt i alle butikker - kan ikke bestilles
10089101;Kan bestilles til alle butikker
10089201;Kan kjøpes i butikk med varen på lager
10089301;Kan bestilles til alle butikker
10089601;Kan bestilles til alle butikker
10089701;Kan bestilles til alle butikker
10089801;Kan bestilles til alle butikker
10089901;Kan bestilles til alle butikker
